"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6Up545NUflOiXo8cEraH49","You Say","spotify:artist:40LHVA5BTQp9RxHOQ9JPYj","Lauren Daigle","spotify:album:6pmoTLfsPpn0wisT3YFJSN","Look Up Child","spotify:artist:40LHVA5BTQp9RxHOQ9JPYj","Lauren Daigle","2018-09-07","https://i.scdn.co/image/ab67616d0000b273f450251e05b9ab74d11d9e53","1","5","274693","https://p.scdn.co/mp3-preview/a23e460aac33414336dc273cf3f246bec41aa499?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","US8391800158","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T03:59:14Z"
"spotify:track:1zB4vmk8tFRmM9UULNzbLB","Thunder","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:33pt9HBdGlAbRGBHQgsZsU","Evolve","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2017-06-23","https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a","1","10","187146","","false","84","USUM71704167","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:06:38Z"
"spotify:track:5QD6t1h1r4ECQRpDTnSGw7","Sunday Morning","spotify:artist:1xqkT06p85DIZeqrlVGVWv","Jayesslee","spotify:album:23dWHVrfZl5YxRgbyBiXAU","Sunday Morning","spotify:artist:1xqkT06p85DIZeqrlVGVWv","Jayesslee","2018-05-03","https://i.scdn.co/image/ab67616d0000b273e816dc5aceedbbc49eb91aef","1","1","206051","https://p.scdn.co/mp3-preview/fee86f2cc17b8a1fe7e9cca911e6755c5c3e28c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","TCADP1898392","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:06:53Z"
"spotify:track:5EOoMWIB9iK4ZpcSex9Ec7","Old Time Rock & Roll","spotify:artist:485uL27bPomh29R4JmQehQ","Bob Seger","spotify:album:1vhib5WLHRVdOpRjiTHk15","Stranger In Town","spotify:artist:485uL27bPomh29R4JmQehQ","Bob Seger","1978-05-05","https://i.scdn.co/image/ab67616d0000b273ef063cb80508c55eb443a671","1","3","194146","","false","74","USCA28600270","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:08:53Z"
"spotify:track:6ORqU0bHbVCRjXm9AjyHyZ","Good Riddance (Time of Your Life)","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","spotify:album:3x2uer6Xh0d5rF8toWpRDA","Nimrod","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","1997-10-14","https://i.scdn.co/image/ab67616d0000b273da4f6706ae0f2501c61ce776","1","17","153466","https://p.scdn.co/mp3-preview/25e3289a356f376e09cc0089de4fcff05f1ec838?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","USRE19700545","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:09:05Z"
"spotify:track:0hVXuCcriWRGvwMV1r5Yn9","I Don't Care (with Justin Bieber)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V, spotify:artist:1uNFoZAHBGtllmzznpCI3s","Ed Sheeran, Justin Bieber","spotify:album:3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2019-07-12","https://i.scdn.co/image/ab67616d0000b27373304ce0653c7758dd94b259","1","6","219946","https://p.scdn.co/mp3-preview/437f7bd0260739dd4b37fb89f6b75894e61afe3f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","GBAHS1900672","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:11:50Z"
"spotify:track:75HZ6Wxnw8xbgz6HU9kKCS","Barely Breathing","spotify:artist:3AO6RTDA16mg8czQI5Y9K0","Duncan Sheik","spotify:album:5ZnSDcIB3iZcpmNa0Cahlf","Duncan Sheik","spotify:artist:3AO6RTDA16mg8czQI5Y9K0","Duncan Sheik","1996","https://i.scdn.co/image/ab67616d0000b273e5f4502b0d438370f501ddd2","1","3","254546","https://p.scdn.co/mp3-preview/7eb81f7458fdb8981d98315e15221f2dc1bb77ab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USAT29600039","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:15:40Z"
"spotify:track:4V9JDRqKjN8F2HWdlEDxvI","Harder To Breathe","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:5zClcGCSWj926AMjvBNSLc","Songs About Jane: 10th Anniversary Edition","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2002","https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e","1","1","173693","","true","63","USJAY0300079","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:15:51Z"
"spotify:track:6l7lX8hJXVIUyPrTaabpqk","Ready","spotify:artist:2wUjUUtkb5lvLKcGKsKqsR","Alessia Cara","spotify:album:0ypEjnegb85LxjkycDf1Zf","Ready","spotify:artist:2wUjUUtkb5lvLKcGKsKqsR","Alessia Cara","2019-07-22","https://i.scdn.co/image/ab67616d0000b273c1d9118ef9551a3ff5d4c3b3","1","1","178746","","false","0","USUM71913854","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:16:03Z"
"spotify:track:7xfzwPasShmaPL7gB7va3J","Water Under The Bridge","spotify:artist:4dpARuHxo51G3z768sgnrY","Adele","spotify:album:7uwTHXmFa1Ebi5flqBosig","25","spotify:artist:4dpARuHxo51G3z768sgnrY","Adele","2015-11-20","https://i.scdn.co/image/ab67616d0000b2735ffbbc3dca25d5c81491af1f","1","6","240439","https://p.scdn.co/mp3-preview/8040cf7551127a31796b5e5af369910edae39a68?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBBKS1500219","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:16:13Z"
"spotify:track:7soJgKhQTO8hLP2JPRkL5O","One Call Away","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Charlie Puth","spotify:album:3kndSWeE2IYOrZEToZrHEV","Nine Track Mind","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Charlie Puth","2016-01-29","https://i.scdn.co/image/ab67616d0000b2734fe297c018e495a97662e5ac","1","1","194453","https://p.scdn.co/mp3-preview/5fce39f8440f1e9a2c2adb986d73492cbd7b6297?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USAT21502703","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:17:06Z"
