"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0SiywuOBRcynK0uKGWdCnn","Bad Romance","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","spotify:album:6rePArBMb5nLWEaY9aQqL4","The Fame Monster (Deluxe Edition)","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","2009-11-05","https://i.scdn.co/image/ab67616d0000b2735c9890c0456a3719eeecd8aa","1","1","294573","","true","82","USUM70918596","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-01-14T00:55:08Z"
"spotify:track:7G0gBu6nLdhFDPRLc0HdDG","Mine (Taylor's Version)","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:5AEDGbliTTfjOB8TSm1sxt","Speak Now (Taylor's Version)","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2023-07-07","https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481","1","1","231706","","false","71","USUG12302073","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-07-08T00:19:51Z"
"spotify:track:45qfKR6AH0iddUNaRUo9Zc","Anuraghathin Velayil","spotify:artist:2uocTdMBXjTsS7QmAj7src","Vineeth Sreenivasan","spotify:album:4vGQjtQFNiBSUPmoymtN6Y","Thattathin Marayathu (Original Motion Picture Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2012-07-31","https://i.scdn.co/image/ab67616d0000b273da9cb8cced2244261f55e84d","1","1","298186","https://p.scdn.co/mp3-preview/5c86e480fd1ea821834be1bdb9036aeaa10e181f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","INS321204317","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-08-22T21:14:03Z"
"spotify:track:3j56pKoPJO2Jhr4SFN1M1S","Muthuchippi","spotify:artist:7wkeZcQtvDAeGvrTQO2hfK, spotify:artist:2jLNoI1JBkPjnIa0qCWLVa","Sachin Warrier, Ramya Nambessan","spotify:album:4vGQjtQFNiBSUPmoymtN6Y","Thattathin Marayathu (Original Motion Picture Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2012-07-31","https://i.scdn.co/image/ab67616d0000b273da9cb8cced2244261f55e84d","1","2","245133","https://p.scdn.co/mp3-preview/cbed921019952fd0a40f5db3b8901c1ad521b926?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","INS321204318","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-08-22T21:14:29Z"
"spotify:track:2J2Z1SkXYghSajLibnQHOa","Unstoppable","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","spotify:album:77jAfTh3KH9K2reMOmTgOh","This Is Acting","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","2016-01-29","https://i.scdn.co/image/ab67616d0000b27349e0134c686547c28b7c999f","1","5","217746","https://p.scdn.co/mp3-preview/99a07d00531c0053f55a46e94ed92b1560396754?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USRC11502934","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-05-04T18:57:41Z"
"spotify:track:3dxDj8pDPlIHCIrUPXuCeG","Sandstorm","spotify:artist:0LhHRmSd1EYM5QdNeNnCoQ","Darude","spotify:album:5GnRROSFWQhuxfDkyBALGb","Before the Storm","spotify:artist:0LhHRmSd1EYM5QdNeNnCoQ","Darude","2000-01-01","https://i.scdn.co/image/ab67616d0000b273a38d78cbd27d7749e3e5c97d","1","1","225666","https://p.scdn.co/mp3-preview/ea34098c97c73a8a99bf53f7a8c847b8165124f1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","FISGC9900001","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-01-24T13:44:07Z"
"spotify:track:0lnxrQAd9ZxbhBBe7d8FO8","MMMBop","spotify:artist:0SdiiPkr02EUdekHZJkt58","Hanson","spotify:album:3StpQT9Qd87FSeWeQAdg1h","Middle Of Nowhere","spotify:artist:0SdiiPkr02EUdekHZJkt58","Hanson","1997-01-01","https://i.scdn.co/image/ab67616d0000b273184227f002623fc19f44551a","1","2","268653","","false","65","USMR19786791","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-10-02T17:53:41Z"
"spotify:track:7dkScPsd8Uoy62TZeU3ehm","Confetti","spotify:artist:1G0YV9WooUBjrwDq0Q7EFK","Charlotte Cardin","spotify:album:3ZmUguYLsoZYjsWynNkrER","Confetti","spotify:artist:1G0YV9WooUBjrwDq0Q7EFK","Charlotte Cardin","2023-04-11","https://i.scdn.co/image/ab67616d0000b273d226fe8988c019802d951422","1","1","184649","https://p.scdn.co/mp3-preview/c8befa65b338592dbf5e3a853edc97d39884d62d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USAT22302690","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-08-15T20:52:49Z"
"spotify:track:5mg3VB3Qh7jcR5kAAC4DSV","Cupid","spotify:artist:4GJ6xDCF5jaUqD6avOuQT6","FIFTY FIFTY","spotify:album:5letLUZIFsQikJYShfGNs4","The Beginning: Cupid","spotify:artist:4GJ6xDCF5jaUqD6avOuQT6","FIFTY FIFTY","2023-02-24","https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb","1","1","174253","https://p.scdn.co/mp3-preview/d23e6f2af77354bb0fa374811b8d4d240065c85d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","KSA012239180","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-08-15T20:51:53Z"
"spotify:track:13MF2TYuyfITClL1R2ei6e","BOOMBAYAH","spotify:artist:41MozSoPIsD1dJM0CLPjZF","BLACKPINK","spotify:album:0FOOodYRlj7gzh7q7IjmNZ","SQUARE ONE","spotify:artist:41MozSoPIsD1dJM0CLPjZF","BLACKPINK","2016-08-08","https://i.scdn.co/image/ab67616d0000b273ff4ec21d7817138cabcc19bc","1","2","240793","https://p.scdn.co/mp3-preview/1456b2c25081430313dd1c81c505f98d27585075?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","KRA401600169","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-11-07T04:15:36Z"
"spotify:track:3BPoSr2pO34Aan6alFfVto","BBoom BBoom","spotify:artist:5RR0MLwcjc87wjSw2JYdwx","MOMOLAND","spotify:album:5vt2sEP5J0VNbYXoA7h2k4","GREAT!","spotify:artist:5RR0MLwcjc87wjSw2JYdwx","MOMOLAND","2018-01-03","https://i.scdn.co/image/ab67616d0000b273a5bb4ef1ca42f4378d815c7c","1","1","208863","https://p.scdn.co/mp3-preview/133acd43bc535b487f0ab5a520ae62bd20207b87?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","KRA381702972","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-11-07T04:16:15Z"
"spotify:track:4Is1b37KJY9XVCgzp81FBW","BAAM","spotify:artist:5RR0MLwcjc87wjSw2JYdwx","MOMOLAND","spotify:album:75dkh8s39e7txjNe9cODH3","Fun to The World","spotify:artist:5RR0MLwcjc87wjSw2JYdwx","MOMOLAND","2018-06-26","https://i.scdn.co/image/ab67616d0000b27342b393df3e24a66e5accbf2b","1","1","208474","https://p.scdn.co/mp3-preview/babb08fd393bcec18e3141dd8f1a4af203ef3b58?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","KRA381800099","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2023-11-11T15:51:19Z"
"spotify:track:69CrOS7vEHIrhC2ILyEi0s","FLOWER","spotify:artist:6UZ0ba50XreR4TM8u322gs","JISOO","spotify:album:4QuczuzDZNzCDli5Gz6DQ0","ME","spotify:artist:6UZ0ba50XreR4TM8u322gs","JISOO","2023-03-31","https://i.scdn.co/image/ab67616d0000b273f35b8a6c03cc633f734bd8ac","1","1","173134","","false","69","KRA402300002","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-01-01T06:45:22Z"
"spotify:track:4LwU4Vp6od3Sb08CsP99GC","The Next Episode","spotify:artist:6DPYiyq5kWVQS4RGwxzPC7, spotify:artist:7hJcb9fa4alzcOq3EaNPoG","Dr. Dre, Snoop Dogg","spotify:album:7q2B4M5EiBkqrlsNW8lB7N","2001","spotify:artist:6DPYiyq5kWVQS4RGwxzPC7","Dr. Dre","1999-11-16","https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5","1","11","161506","","true","80","USIR19915078","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-01-12T23:43:28Z"
"spotify:track:7ClP2kiE4LfP9QYxJc1tmg","Better as One","spotify:artist:0bZCak2tcRMY1dzEIuwF42","The Heavy","spotify:album:02EJ1CHRPLnDfA5bWDiD1B","Sons","spotify:artist:0bZCak2tcRMY1dzEIuwF42","The Heavy","2019-05-17","https://i.scdn.co/image/ab67616d0000b2733de623ba1c5c8de250d0bed2","1","3","176133","https://p.scdn.co/mp3-preview/8672d0fa40bd9023a037466f7970b403cfa2277d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","GB5KW1900004","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-01-28T02:49:09Z"
"spotify:track:2W5acFzXf5FrktecuD30Or","One Love","spotify:artist:2yEkZBBjhzKzt6LF5XMaFi","Blue","spotify:album:7hleBoZbfZyL2umi4JzxCL","One Love","spotify:artist:2yEkZBBjhzKzt6LF5XMaFi","Blue","2002","https://i.scdn.co/image/ab67616d0000b273ac34ff28b46e1cd7b26a28f7","1","1","207186","","false","64","GBAAA0200939","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-02-04T21:40:38Z"
"spotify:track:27SdWb2rFzO6GWiYDBTD9j","Cheap Thrills","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","spotify:album:77jAfTh3KH9K2reMOmTgOh","This Is Acting","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","2016-01-29","https://i.scdn.co/image/ab67616d0000b27349e0134c686547c28b7c999f","1","6","211666","https://p.scdn.co/mp3-preview/5f3001590e9ca084590fd3f18a300fa8391e042b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USRC11502935","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-02-13T00:40:05Z"
"spotify:track:6NG2IIXZfC5Notpz0GIODU","The Ketchup Song (Aserejé) - Spanish Version","spotify:artist:1e8GEl48ktvfDpruMKB6Oe","Las Ketchup","spotify:album:5k9nNGzp6ogw5bBULPeMSz","Aserejé (The Ketchup Song)","spotify:artist:1e8GEl48ktvfDpruMKB6Oe","Las Ketchup","2002","https://i.scdn.co/image/ab67616d0000b2737cbbd0328713a05ea51d3eaf","1","1","213000","https://p.scdn.co/mp3-preview/aa882e8bc42740d96cd2b872a063d5b94df61ce3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","ES5110204055","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-02-15T17:29:15Z"
"spotify:track:633Zk0NRe7kuglSgPmUvSG","Time To Say Goodbye","spotify:artist:3EA9hVIzKfFiQI0Kikz2wo, spotify:artist:7Ead768rc4ShGxnqtqccU5","Andrea Bocelli, Sarah Brightman","spotify:album:3bqaZBUz92ypc2bCLinACW","Romanza (Edición Especial En Español)","spotify:artist:3EA9hVIzKfFiQI0Kikz2wo","Andrea Bocelli","1996-01-01","https://i.scdn.co/image/ab67616d0000b273577db4a285de616015f58650","1","15","246266","","false","63","NLA319600417","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-03-14T00:46:03Z"
"spotify:track:1k8q0uKc3m9uX35XgHhLGI","Czardas","spotify:artist:05ZN3Mgw6026ilsQzehDxC, spotify:artist:2LBj0BZfiT0rbVU2OFE1ug","Vittorio Monti, Lakatos","spotify:album:7E0HEFTauH7UE3S5RL26hU","Ensemble Roby Lakatos - ""La Bohème""","spotify:artist:1vAcVpBfkfthBcu2G7GkLm, spotify:artist:2LBj0BZfiT0rbVU2OFE1ug","Roby Lakatos, Lakatos","1998-01-01","https://i.scdn.co/image/ab67616d0000b2732d4ad9248b6f8abc18bb03a4","1","4","247373","","false","48","DEF059802050","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-04-13T14:06:03Z"
"spotify:track:4LWAiMprgEypyJcUUOxeld","Somebody's Me","spotify:artist:7qG3b048QCHVRO5Pv1T5lw","Enrique Iglesias","spotify:album:2MoRlkkEUNMtOGKn6OJTLi","Insomniac","spotify:artist:7qG3b048QCHVRO5Pv1T5lw","Enrique Iglesias","2007-01-01","https://i.scdn.co/image/ab67616d0000b27305a6cbc1f2a0e36b818f1351","1","4","238466","","false","34","USUM70734410","spotify:user:31ewjl4ebwxlaacwpcz5mnht4ani","2024-05-08T22:07:33Z"
